index_code,date,open,close,low,high,volume,money,change,label
sh000001,34186.0000 ,853.7100 ,849.3000 ,842.7200 ,863.9400 ,538329000.0000 ,555636200.0000 ,-0.0015 ,860.7300 
sh000001,34187.0000 ,841.3900 ,855.5200 ,841.3900 ,860.7300 ,524069000.0000 ,617720900.0000 ,0.0073 ,887.4500 
sh000001,34190.0000 ,866.6500 ,885.2700 ,861.3400 ,887.4500 ,1088235000.0000 ,1363211700.0000 ,0.0348 ,911.7700 
sh000001,34191.0000 ,897.4600 ,862.0800 ,861.1900 ,911.7700 ,1438811000.0000 ,1667451500.0000 ,-0.0262 ,883.0200 
sh000001,34192.0000 ,862.4000 ,883.0200 ,861.7800 ,883.0200 ,435531000.0000 ,452147700.0000 ,0.0243 ,917.9600 
sh000001,34193.0000 ,896.7400 ,917.0400 ,893.5100 ,917.9600 ,1015689000.0000 ,1075040500.0000 ,0.0385 ,947.2600 
sh000001,34194.0000 ,929.4200 ,947.2600 ,922.5200 ,947.2600 ,1332467000.0000 ,1516946200.0000 ,0.0330 ,1023.8700 
sh000001,34197.0000 ,969.9000 ,1023.8700 ,967.3500 ,1023.8700 ,1432882000.0000 ,1921106500.0000 ,0.0809 ,1042.4700 
sh000001,34198.0000 ,1042.4200 ,974.1100 ,973.4800 ,1042.4700 ,1542719000.0000 ,2096220700.0000 ,-0.0486 ,988.1400 
sh000001,34199.0000 ,974.1100 ,947.9300 ,947.9300 ,988.1400 ,642828000.0000 ,850556100.0000 ,-0.0269 ,980.4300 
sh000001,34200.0000 ,944.5800 ,968.5100 ,944.4700 ,980.4300 ,448297000.0000 ,625744000.0000 ,0.0217 ,977.3900 
sh000001,34201.0000 ,973.0000 ,946.5400 ,937.9900 ,977.3900 ,451256000.0000 ,571391200.0000 ,-0.0227 ,937.3000 
sh000001,34204.0000 ,933.7200 ,893.2300 ,888.6800 ,937.3000 ,497704000.0000 ,634803700.0000 ,-0.0563 ,902.3000 
sh000001,34205.0000 ,878.0900 ,894.4400 ,873.1300 ,902.3000 ,342213000.0000 ,378520900.0000 ,0.0014 ,921.2100 
sh000001,34206.0000 ,904.7400 ,911.4000 ,904.7400 ,921.2100 ,285673000.0000 ,341720100.0000 ,0.0190 ,914.1500 
sh000001,34207.0000 ,913.2700 ,903.9100 ,896.0000 ,914.1500 ,170181000.0000 ,190396600.0000 ,-0.0082 ,903.7700 
sh000001,34208.0000 ,903.4700 ,894.5900 ,886.3000 ,903.7700 ,411332000.0000 ,520241100.0000 ,-0.0103 ,911.1800 
sh000001,34211.0000 ,901.0900 ,899.2700 ,884.5100 ,911.1800 ,231770000.0000 ,252390500.0000 ,0.0052 ,909.7200 
sh000001,34212.0000 ,895.7600 ,895.6800 ,893.9900 ,909.7200 ,169092000.0000 ,176446100.0000 ,-0.0040 ,900.1800 
sh000001,34213.0000 ,898.0100 ,893.9700 ,886.5700 ,900.1800 ,245553000.0000 ,191908100.0000 ,-0.0019 ,901.3900 
sh000001,34214.0000 ,894.2700 ,901.3900 ,893.0000 ,901.3900 ,171555000.0000 ,147371200.0000 ,0.0083 ,926.1100 
sh000001,34215.0000 ,907.8900 ,922.6900 ,905.7100 ,926.1100 ,323168000.0000 ,398265400.0000 ,0.0236 ,947.5300 
sh000001,34218.0000 ,940.4600 ,947.5300 ,933.7400 ,947.5300 ,497809000.0000 ,649253800.0000 ,0.0269 ,947.1200 
sh000001,34219.0000 ,947.1200 ,909.0400 ,908.2900 ,947.1200 ,345944000.0000 ,451367200.0000 ,-0.0406 ,918.2600 
sh000001,34220.0000 ,907.9800 ,909.1300 ,896.5600 ,918.2600 ,263978000.0000 ,313453600.0000 ,0.0001 ,914.7900 
sh000001,34221.0000 ,911.9500 ,901.6600 ,900.8200 ,914.7900 ,237052000.0000 ,324868200.0000 ,-0.0082 ,908.9100 
sh000001,34222.0000 ,887.8300 ,903.5600 ,887.6500 ,908.9100 ,171504000.0000 ,185086000.0000 ,0.0021 ,895.6200 
sh000001,34225.0000 ,895.6200 ,879.2400 ,873.5500 ,895.6200 ,295061000.0000 ,340126500.0000 ,-0.0269 ,879.9300 
sh000001,34226.0000 ,875.1400 ,876.6200 ,865.6100 ,879.9300 ,138936000.0000 ,159394200.0000 ,-0.0030 ,903.2400 
sh000001,34227.0000 ,876.3800 ,880.7800 ,876.2500 ,903.2400 ,100191000.0000 ,112045400.0000 ,0.0047 ,885.7900 
sh000001,34228.0000 ,885.0200 ,875.0800 ,874.3500 ,885.7900 ,114538000.0000 ,116415500.0000 ,-0.0065 ,883.1700 
sh000001,34229.0000 ,874.5100 ,881.4100 ,868.7400 ,883.1700 ,142359000.0000 ,169477800.0000 ,0.0072 ,878.2300 
sh000001,34232.0000 ,875.9700 ,875.0000 ,865.7400 ,878.2300 ,177122000.0000 ,173295900.0000 ,-0.0073 ,896.6800 
sh000001,34233.0000 ,875.1300 ,890.2300 ,875.1300 ,896.6800 ,266000000.0000 ,293478300.0000 ,0.0174 ,892.3200 
sh000001,34234.0000 ,891.0500 ,881.2400 ,881.0400 ,892.3200 ,179432000.0000 ,165165000.0000 ,-0.0101 ,888.8200 
sh000001,34235.0000 ,882.6800 ,884.0200 ,881.6800 ,888.8200 ,172349000.0000 ,163735300.0000 ,0.0032 ,915.0600 
sh000001,34236.0000 ,873.1600 ,875.8100 ,864.3800 ,915.0600 ,467085000.0000 ,563624400.0000 ,-0.0093 ,884.3000 
sh000001,34239.0000 ,876.6100 ,880.9800 ,876.3900 ,884.3000 ,312158000.0000 ,318674100.0000 ,0.0059 ,898.1500 
sh000001,34240.0000 ,886.1100 ,898.1500 ,883.9200 ,898.1500 ,559591000.0000 ,546514600.0000 ,0.0195 ,909.8400 
sh000001,34241.0000 ,904.7600 ,886.1200 ,885.4600 ,909.8400 ,488694000.0000 ,462858200.0000 ,-0.0134 ,896.5800 
sh000001,34242.0000 ,887.1300 ,890.2700 ,883.5500 ,896.5800 ,524829000.0000 ,605073900.0000 ,0.0047 ,901.3700 
sh000001,34246.0000 ,895.6900 ,892.5500 ,891.3300 ,901.3700 ,563428000.0000 ,607846600.0000 ,0.0026 ,896.0000 
sh000001,34247.0000 ,894.3700 ,885.8600 ,885.0400 ,896.0000 ,357402000.0000 ,363078000.0000 ,-0.0075 ,891.1300 
sh000001,34248.0000 ,886.3300 ,885.0400 ,879.4200 ,891.1300 ,436478000.0000 ,593003200.0000 ,-0.0009 ,934.4000 
sh000001,34249.0000 ,887.0000 ,887.6200 ,880.9900 ,934.4000 ,1618615000.0000 ,3399255200.0000 ,0.0029 ,898.9000 
sh000001,34250.0000 ,897.7200 ,874.7600 ,874.2800 ,898.9000 ,1195029000.0000 ,2224781000.0000 ,-0.0145 ,879.6800 
sh000001,34253.0000 ,872.9500 ,868.3800 ,866.9300 ,879.6800 ,635130000.0000 ,1026969800.0000 ,-0.0073 ,875.6200 
sh000001,34254.0000 ,868.4800 ,871.4200 ,866.8500 ,875.6200 ,554009000.0000 ,766727500.0000 ,0.0035 ,879.2900 
sh000001,34255.0000 ,874.3600 ,859.7000 ,854.7900 ,879.2900 ,607545000.0000 ,799373700.0000 ,-0.0134 ,859.4800 
sh000001,34256.0000 ,858.3300 ,855.0400 ,848.5300 ,859.4800 ,417466000.0000 ,575074600.0000 ,-0.0054 ,862.5400 
sh000001,34257.0000 ,855.6700 ,856.9200 ,854.9700 ,862.5400 ,268426000.0000 ,366012600.0000 ,0.0022 ,852.8200 
sh000001,34260.0000 ,852.8200 ,835.2500 ,835.2500 ,852.8200 ,554465000.0000 ,538242400.0000 ,-0.0253 ,846.3900 
sh000001,34261.0000 ,839.2000 ,839.6000 ,836.7700 ,846.3900 ,576583000.0000 ,570494600.0000 ,0.0052 ,846.7800 
sh000001,34262.0000 ,843.5800 ,843.8500 ,837.9700 ,846.7800 ,691591000.0000 ,768565400.0000 ,0.0051 ,846.4300 
sh000001,34263.0000 ,846.2500 ,832.2500 ,831.8700 ,846.4300 ,742611000.0000 ,1074852700.0000 ,-0.0137 ,844.5000 
sh000001,34264.0000 ,827.7500 ,818.8100 ,818.8100 ,844.5000 ,1056350000.0000 ,2003889300.0000 ,-0.0161 ,797.4800 
sh000001,34267.0000 ,792.7800 ,784.9700 ,774.5400 ,797.4800 ,813707000.0000 ,1186694900.0000 ,-0.0413 ,792.4300 
sh000001,34268.0000 ,789.2500 ,783.2300 ,781.1300 ,792.4300 ,995521000.0000 ,1845364200.0000 ,-0.0022 ,789.4100 
sh000001,34269.0000 ,787.7900 ,778.3800 ,776.4100 ,789.4100 ,901031000.0000 ,1728830400.0000 ,-0.0062 ,829.1000 
sh000001,34270.0000 ,779.6400 ,824.6600 ,778.2700 ,829.1000 ,1160734000.0000 ,1599118400.0000 ,0.0595 ,834.7900 
sh000001,34271.0000 ,834.5100 ,814.8200 ,809.8000 ,834.7900 ,999240000.0000 ,1379399400.0000 ,-0.0119 ,823.2500 
sh000001,34274.0000 ,801.8600 ,816.7100 ,801.8600 ,823.2500 ,646971000.0000 ,1008124900.0000 ,0.0023 ,824.4900 
sh000001,34275.0000 ,821.8500 ,812.6700 ,810.8100 ,824.4900 ,549003000.0000 ,836746000.0000 ,-0.0049 ,814.7400 
sh000001,34276.0000 ,812.6300 ,805.7100 ,804.7300 ,814.7400 ,571874000.0000 ,728918300.0000 ,-0.0086 ,806.6600 
sh000001,34277.0000 ,804.6600 ,804.2600 ,793.3200 ,806.6600 ,504402000.0000 ,697552900.0000 ,-0.0018 ,816.4000 
sh000001,34278.0000 ,804.2600 ,814.3900 ,803.0300 ,816.4000 ,518531000.0000 ,614876500.0000 ,0.0126 ,836.9900 
sh000001,34281.0000 ,833.2600 ,836.9900 ,819.0900 ,836.9900 ,818185000.0000 ,1062075600.0000 ,0.0278 ,846.1500 
sh000001,34282.0000 ,840.8900 ,846.1500 ,834.7500 ,846.1500 ,679881000.0000 ,823214900.0000 ,0.0109 ,856.7700 
sh000001,34283.0000 ,848.4500 ,833.1700 ,828.6600 ,856.7700 ,1169090000.0000 ,2198480200.0000 ,-0.0153 ,851.4400 
sh000001,34284.0000 ,836.5500 ,848.2700 ,836.5500 ,851.4400 ,1114973000.0000 ,2055609600.0000 ,0.0181 ,868.9100 
sh000001,34285.0000 ,858.2000 ,865.9700 ,858.2000 ,868.9100 ,983109000.0000 ,1456374600.0000 ,0.0209 ,893.4200 
sh000001,34288.0000 ,875.8000 ,890.4600 ,875.8000 ,893.4200 ,1354358000.0000 ,1650500000.0000 ,0.0283 ,891.4300 
sh000001,34289.0000 ,890.9200 ,880.3300 ,876.6100 ,891.4300 ,1278614000.0000 ,1532187300.0000 ,-0.0114 ,894.9600 
sh000001,34290.0000 ,881.9300 ,887.6500 ,881.9300 ,894.9600 ,1062975000.0000 ,1191455000.0000 ,0.0083 ,903.2800 
sh000001,34291.0000 ,895.6900 ,903.0700 ,892.4100 ,903.2800 ,877493000.0000 ,1064898000.0000 ,0.0174 ,924.6700 
sh000001,34292.0000 ,907.4100 ,924.6700 ,904.6000 ,924.6700 ,1620731000.0000 ,1951330100.0000 ,0.0239 ,954.3500 
sh000001,34295.0000 ,924.6700 ,949.7700 ,898.4900 ,954.3500 ,1884341000.0000 ,2476503700.0000 ,0.0271 ,971.4600 
sh000001,34296.0000 ,955.8200 ,957.9500 ,949.8200 ,971.4600 ,2135691000.0000 ,2876177100.0000 ,0.0086 ,963.6200 
sh000001,34297.0000 ,955.2400 ,953.2300 ,945.4300 ,963.6200 ,1893822000.0000 ,2704579600.0000 ,-0.0049 ,992.8900 
sh000001,34298.0000 ,959.9000 ,986.6900 ,959.9000 ,992.8900 ,2354818000.0000 ,3356404000.0000 ,0.0351 ,1011.7600 
sh000001,34299.0000 ,986.6900 ,965.3900 ,963.4600 ,1011.7600 ,1918993000.0000 ,2803763300.0000 ,-0.0216 ,974.8500 
sh000001,34302.0000 ,968.4400 ,972.9600 ,956.3400 ,974.8500 ,1386637000.0000 ,1897047700.0000 ,0.0078 ,990.4000 
sh000001,34303.0000 ,984.5400 ,984.9300 ,979.0800 ,990.4000 ,1603177000.0000 ,2254273800.0000 ,0.0123 ,993.7400 
sh000001,34304.0000 ,993.6700 ,974.8000 ,971.4900 ,993.7400 ,1217881000.0000 ,1800028000.0000 ,-0.0103 ,980.9400 
sh000001,34305.0000 ,974.3500 ,972.8000 ,964.4300 ,980.9400 ,778228000.0000 ,1060103700.0000 ,-0.0021 ,982.1000 
sh000001,34306.0000 ,975.6500 ,980.6700 ,970.1000 ,982.1000 ,806229000.0000 ,1156016200.0000 ,0.0081 ,1004.0100 
sh000001,34309.0000 ,986.1200 ,995.7200 ,979.7200 ,1004.0100 ,2062968000.0000 ,2847891400.0000 ,0.0153 ,1022.3400 
sh000001,34310.0000 ,1006.7000 ,1022.3400 ,1006.7000 ,1022.3400 ,2402835000.0000 ,3824018700.0000 ,0.0267 ,1044.8500 
sh000001,34311.0000 ,1044.8500 ,1009.6700 ,1004.0200 ,1044.8500 ,2223643000.0000 ,3360829600.0000 ,-0.0124 ,1016.7800 
sh000001,34312.0000 ,1016.7800 ,984.9000 ,969.9500 ,1016.7800 ,1246421000.0000 ,2004910100.0000 ,-0.0245 ,994.4800 
sh000001,34313.0000 ,986.0200 ,978.5700 ,957.6500 ,994.4800 ,1284583000.0000 ,1855794000.0000 ,-0.0064 ,982.3800 
sh000001,34316.0000 ,982.3800 ,950.7700 ,947.8300 ,982.3800 ,986699000.0000 ,1274016300.0000 ,-0.0284 ,953.6700 
sh000001,34317.0000 ,942.0100 ,925.2000 ,914.9500 ,953.6700 ,920584000.0000 ,1152829600.0000 ,-0.0269 ,940.6100 
sh000001,34318.0000 ,926.0500 ,940.6100 ,903.8200 ,940.6100 ,988407000.0000 ,1239677700.0000 ,0.0167 ,948.3600 
sh000001,34319.0000 ,941.4300 ,908.0800 ,908.0800 ,948.3600 ,979969000.0000 ,1384912900.0000 ,-0.0346 ,913.3300 
sh000001,34320.0000 ,884.4700 ,901.7000 ,884.4700 ,913.3300 ,902744000.0000 ,1138956300.0000 ,-0.0070 ,836.0400 
sh000001,34323.0000 ,823.7700 ,783.7900 ,750.4600 ,836.0400 ,1319581000.0000 ,1526089500.0000 ,-0.1308 ,840.3400 
sh000001,34324.0000 ,786.8200 ,840.3400 ,778.9300 ,840.3400 ,1239165000.0000 ,1368258700.0000 ,0.0721 ,852.6300 
sh000001,34325.0000 ,837.5400 ,821.1900 ,819.6800 ,852.6300 ,2060196000.0000 ,2844880000.0000 ,-0.0228 ,839.4100 
sh000001,34326.0000 ,820.5400 ,833.7700 ,820.5400 ,839.4100 ,1031247000.0000 ,1013048800.0000 ,0.0153 ,845.0700 
sh000001,34327.0000 ,841.6600 ,834.3900 ,828.8100 ,845.0700 ,918481000.0000 ,949737100.0000 ,0.0007 ,843.9700 
sh000001,34330.0000 ,841.4900 ,839.9000 ,837.8300 ,843.9700 ,1004940000.0000 ,1156364500.0000 ,0.0066 ,854.6500 
sh000001,34331.0000 ,851.3800 ,839.5700 ,836.1700 ,854.6500 ,1438026000.0000 ,1933943900.0000 ,-0.0004 ,839.5600 
sh000001,34332.0000 ,839.5600 ,821.1600 ,820.0600 ,839.5600 ,937012000.0000 ,1155119700.0000 ,-0.0219 ,835.2100 
sh000001,34333.0000 ,819.1400 ,826.2300 ,816.3600 ,835.2100 ,739747000.0000 ,802906000.0000 ,0.0062 ,834.8600 
sh000001,34334.0000 ,829.1600 ,833.8000 ,825.4600 ,834.8600 ,697063000.0000 ,687526700.0000 ,0.0092 ,840.6500 
sh000001,34337.0000 ,837.7000 ,833.9000 ,831.6600 ,840.6500 ,1010056000.0000 ,1040770800.0000 ,0.0001 ,836.9700 
sh000001,34338.0000 ,835.9700 ,832.6900 ,829.8900 ,836.9700 ,652743000.0000 ,685044200.0000 ,-0.0015 ,847.0500 
sh000001,34339.0000 ,829.3000 ,846.9800 ,823.1000 ,847.0500 ,894121000.0000 ,967103000.0000 ,0.0172 ,869.3300 
sh000001,34340.0000 ,850.7800 ,869.3300 ,850.7800 ,869.3300 ,1845117000.0000 ,1949735700.0000 ,0.0264 ,883.9900 
sh000001,34341.0000 ,875.1800 ,879.6400 ,873.0100 ,883.9900 ,1686884000.0000 ,1737614200.0000 ,0.0119 ,900.3000 
sh000001,34344.0000 ,891.9900 ,900.3000 ,889.7300 ,900.3000 ,1875951000.0000 ,1862660000.0000 ,0.0235 ,907.0900 
sh000001,34345.0000 ,903.5400 ,891.7900 ,884.0000 ,907.0900 ,1368500000.0000 ,1566664200.0000 ,-0.0095 ,900.2300 
sh000001,34346.0000 ,891.8300 ,888.0400 ,885.8800 ,900.2300 ,1274299000.0000 ,1275418400.0000 ,-0.0042 ,899.1400 
sh000001,34347.0000 ,889.0200 ,897.4600 ,888.8000 ,899.1400 ,807921000.0000 ,1360389000.0000 ,0.0106 ,900.9900 
sh000001,34348.0000 ,900.1300 ,849.2300 ,842.6200 ,900.9900 ,2429254000.0000 ,2485634500.0000 ,-0.0537 ,868.8800 
sh000001,34351.0000 ,861.3400 ,859.2800 ,856.5000 ,868.8800 ,1083501000.0000 ,1018437200.0000 ,0.0118 ,859.3000 
sh000001,34352.0000 ,859.3000 ,835.0600 ,826.0100 ,859.3000 ,952694000.0000 ,1120853400.0000 ,-0.0282 ,835.0800 
sh000001,34353.0000 ,835.0800 ,807.5000 ,794.1700 ,835.0800 ,961660000.0000 ,877192900.0000 ,-0.0330 ,804.2500 
sh000001,34354.0000 ,791.0000 ,802.6100 ,777.8300 ,804.2500 ,897650000.0000 ,778183300.0000 ,-0.0061 ,815.7500 
sh000001,34355.0000 ,800.5500 ,812.8800 ,794.9700 ,815.7500 ,831843000.0000 ,649490900.0000 ,0.0128 ,839.2000 
sh000001,34358.0000 ,830.1600 ,839.2000 ,824.4200 ,839.2000 ,1252907000.0000 ,864688600.0000 ,0.0324 ,842.0400 
sh000001,34359.0000 ,838.0600 ,815.8900 ,815.2300 ,842.0400 ,1397286000.0000 ,827019900.0000 ,-0.0278 ,828.4000 
sh000001,34360.0000 ,828.3400 ,812.4100 ,810.3200 ,828.4000 ,854492000.0000 ,658691200.0000 ,-0.0043 ,819.7900 
sh000001,34361.0000 ,813.5400 ,818.6000 ,813.5400 ,819.7900 ,387437000.0000 ,306905600.0000 ,0.0076 ,818.3400 
sh000001,34362.0000 ,818.3200 ,799.2600 ,795.0700 ,818.3400 ,968163000.0000 ,889295700.0000 ,-0.0236 ,781.7400 
sh000001,34365.0000 ,781.5400 ,770.2500 ,760.7800 ,781.7400 ,812960000.0000 ,675073500.0000 ,-0.0363 ,770.2800 
sh000001,34366.0000 ,770.2500 ,755.1500 ,750.6100 ,770.2800 ,491702000.0000 ,405089900.0000 ,-0.0196 ,772.2000 
sh000001,34367.0000 ,753.1000 ,772.2000 ,753.1000 ,772.2000 ,582879000.0000 ,458798600.0000 ,0.0226 ,792.5200 
sh000001,34368.0000 ,775.2000 ,780.1700 ,775.2000 ,792.5200 ,1066853000.0000 ,906536900.0000 ,0.0103 ,797.8800 
sh000001,34369.0000 ,784.0600 ,797.8600 ,782.3400 ,797.8800 ,1419538000.0000 ,1468387200.0000 ,0.0227 ,818.5700 
sh000001,34379.0000 ,813.9500 ,779.9100 ,779.0900 ,818.5700 ,1149078000.0000 ,1188247400.0000 ,-0.0225 ,777.4200 
sh000001,34380.0000 ,775.8500 ,772.7600 ,761.6400 ,777.4200 ,643441000.0000 ,582717600.0000 ,-0.0092 ,779.2500 
sh000001,34381.0000 ,775.1400 ,776.1000 ,773.1300 ,779.2500 ,538945000.0000 ,425472700.0000 ,0.0043 ,774.4800 
sh000001,34382.0000 ,773.6700 ,768.5700 ,763.8100 ,774.4800 ,514818000.0000 ,327914400.0000 ,-0.0097 ,771.8000 
sh000001,34383.0000 ,768.1300 ,769.1800 ,771.8000 ,771.8000 ,492712000.0000 ,360086500.0000 ,0.0008 ,769.9400 
sh000001,34386.0000 ,769.9400 ,754.4100 ,752.6200 ,769.9400 ,449855000.0000 ,374333300.0000 ,-0.0192 ,772.8200 
sh000001,34387.0000 ,751.6800 ,768.1700 ,749.7400 ,772.8200 ,647103000.0000 ,646343200.0000 ,0.0182 ,769.9600 
sh000001,34388.0000 ,768.5200 ,759.7100 ,757.2400 ,769.9600 ,402096000.0000 ,386183500.0000 ,-0.0110 ,761.4100 
sh000001,34389.0000 ,761.4100 ,758.8400 ,749.6300 ,761.4100 ,1472418000.0000 ,1571171100.0000 ,-0.0011 ,787.6700 
sh000001,34390.0000 ,767.5700 ,787.4200 ,765.4500 ,787.6700 ,2347516000.0000 ,2715415600.0000 ,0.0377 ,795.2000 
sh000001,34393.0000 ,785.8200 ,770.9800 ,770.9800 ,795.2000 ,2850034000.0000 ,3629448300.0000 ,-0.0209 ,775.6800 
sh000001,34394.0000 ,771.5200 ,757.2900 ,756.6300 ,775.6800 ,1227367000.0000 ,1410783200.0000 ,-0.0178 ,760.4400 
sh000001,34395.0000 ,755.5300 ,742.0600 ,740.6300 ,760.4400 ,1291178000.0000 ,1430258700.0000 ,-0.0201 ,745.7100 
sh000001,34396.0000 ,739.3900 ,734.4500 ,727.9900 ,745.7100 ,1002258000.0000 ,1109703400.0000 ,-0.0103 ,735.9700 
sh000001,34397.0000 ,729.1400 ,726.3000 ,724.3300 ,735.9700 ,1135285000.0000 ,1234562800.0000 ,-0.0111 ,718.7900 
sh000001,34400.0000 ,718.3500 ,718.4000 ,714.0500 ,718.7900 ,307824000.0000 ,331715000.0000 ,-0.0109 ,728.7600 
sh000001,34401.0000 ,721.6500 ,711.2700 ,705.6500 ,728.7600 ,1712448000.0000 ,1932770200.0000 ,-0.0099 ,722.0400 
sh000001,34402.0000 ,715.8700 ,716.1100 ,710.0000 ,722.0400 ,2695066000.0000 ,3331625200.0000 ,0.0068 ,741.4400 
sh000001,34403.0000 ,717.7200 ,698.8900 ,694.0300 ,741.4400 ,2940279000.0000 ,3936809100.0000 ,-0.0240 ,717.9500 
sh000001,34404.0000 ,700.3200 ,717.3800 ,694.3200 ,717.9500 ,3169069000.0000 ,4156408200.0000 ,0.0265 ,788.4200 
sh000001,34407.0000 ,774.7700 ,788.4200 ,751.2000 ,788.4200 ,4827181000.0000 ,5299553800.0000 ,0.0990 ,800.9400 
sh000001,34408.0000 ,800.7600 ,772.7600 ,766.6000 ,800.9400 ,4687746000.0000 ,4254813500.0000 ,-0.0199 ,793.8700 
sh000001,34409.0000 ,767.6600 ,793.8700 ,766.6500 ,793.8700 ,3699463000.0000 ,4245801000.0000 ,0.0273 ,807.5200 
sh000001,34410.0000 ,805.4100 ,776.0400 ,772.0900 ,807.5200 ,3455372000.0000 ,3467823200.0000 ,-0.0225 ,781.1800 
sh000001,34411.0000 ,777.0500 ,765.2200 ,753.0600 ,781.1800 ,2566185000.0000 ,2802938500.0000 ,-0.0139 ,757.5500 
sh000001,34414.0000 ,755.8600 ,731.6200 ,731.0500 ,757.5500 ,1679037000.0000 ,1783115800.0000 ,-0.0439 ,739.3200 
sh000001,34415.0000 ,726.1600 ,739.3100 ,724.3800 ,739.3200 ,1309988000.0000 ,1344599500.0000 ,0.0105 ,740.3800 
sh000001,34416.0000 ,739.3800 ,725.2100 ,723.8900 ,740.3800 ,1986507000.0000 ,1787238500.0000 ,-0.0191 ,735.4900 
sh000001,34417.0000 ,725.2000 ,724.3000 ,719.8200 ,735.4900 ,2825216000.0000 ,3657028100.0000 ,-0.0013 ,737.1600 
sh000001,34418.0000 ,732.6100 ,719.0500 ,714.5900 ,737.1600 ,2314904000.0000 ,2703841400.0000 ,-0.0072 ,709.1900 
sh000001,34421.0000 ,702.4200 ,702.2300 ,696.5200 ,709.1900 ,1986218000.0000 ,1924085900.0000 ,-0.0234 ,711.4800 
sh000001,34422.0000 ,706.3700 ,706.9100 ,700.5200 ,711.4800 ,2201980000.0000 ,2217041100.0000 ,0.0067 ,714.1000 
sh000001,34423.0000 ,710.3500 ,706.3400 ,703.9900 ,714.1000 ,2023568000.0000 ,1814448300.0000 ,-0.0008 ,713.6000 
sh000001,34424.0000 ,709.9100 ,704.4600 ,701.4600 ,713.6000 ,2496753000.0000 ,2067036600.0000 ,-0.0027 ,705.4100 
sh000001,34425.0000 ,704.9300 ,698.8400 ,691.8600 ,705.4100 ,1654987000.0000 ,1422501200.0000 ,-0.0080 ,700.2100 
sh000001,34428.0000 ,698.1900 ,694.3800 ,692.5100 ,700.2100 ,2181421000.0000 ,2313539300.0000 ,-0.0064 ,698.5900 
sh000001,34429.0000 ,695.2000 ,682.7500 ,681.0200 ,698.5900 ,1503539000.0000 ,1445908600.0000 ,-0.0167 ,683.4800 
sh000001,34430.0000 ,682.2300 ,679.7400 ,675.5700 ,683.4800 ,1097687000.0000 ,1007611100.0000 ,-0.0044 ,684.5500 
sh000001,34431.0000 ,678.1100 ,677.3100 ,674.7200 ,684.5500 ,1188220000.0000 ,1037017100.0000 ,-0.0036 ,680.5700 
sh000001,34432.0000 ,678.1300 ,678.8500 ,675.2500 ,680.5700 ,914266000.0000 ,801904600.0000 ,0.0023 ,670.2700 
sh000001,34435.0000 ,668.8500 ,659.0500 ,657.1000 ,670.2700 ,1173086000.0000 ,977913100.0000 ,-0.0292 ,665.8100 
sh000001,34436.0000 ,655.3400 ,665.6100 ,652.5600 ,665.8100 ,1078185000.0000 ,791319800.0000 ,0.0100 ,674.5000 
sh000001,34437.0000 ,673.6000 ,656.7900 ,654.9400 ,674.5000 ,1548426000.0000 ,1057717300.0000 ,-0.0133 ,654.5700 
sh000001,34438.0000 ,651.8200 ,636.0800 ,634.5800 ,654.5700 ,1630720000.0000 ,929730200.0000 ,-0.0315 ,630.8300 
sh000001,34439.0000 ,630.5700 ,626.7900 ,592.3100 ,630.8300 ,2369345000.0000 ,1347446400.0000 ,-0.0146 ,619.5300 
sh000001,34442.0000 ,619.5100 ,604.1500 ,597.7300 ,619.5300 ,1587921000.0000 ,1238669800.0000 ,-0.0361 ,600.6600 
sh000001,34443.0000 ,597.7800 ,572.7300 ,571.4400 ,600.6600 ,1710162000.0000 ,1271598600.0000 ,-0.0520 ,563.2400 
sh000001,34444.0000 ,560.7900 ,540.2400 ,536.8700 ,563.2400 ,1814450000.0000 ,1281112300.0000 ,-0.0567 ,588.0000 
sh000001,34445.0000 ,536.3400 ,582.4300 ,536.3400 ,588.0000 ,2191990000.0000 ,1677486000.0000 ,0.0781 ,599.0100 
sh000001,34446.0000 ,586.8300 ,566.0700 ,563.7900 ,599.0100 ,3213060000.0000 ,2671824300.0000 ,-0.0281 ,572.3900 
sh000001,34449.0000 ,566.6300 ,560.8000 ,555.7600 ,572.3900 ,1931556000.0000 ,1500084100.0000 ,-0.0093 ,579.9100 
sh000001,34450.0000 ,565.4700 ,579.7200 ,565.4700 ,579.9100 ,1423889000.0000 ,1188892200.0000 ,0.0337 ,598.5800 
sh000001,34451.0000 ,590.9900 ,598.5000 ,583.2900 ,598.5800 ,2916956000.0000 ,2595941000.0000 ,0.0324 ,616.0900 
sh000001,34452.0000 ,605.9800 ,599.6300 ,593.8100 ,616.0900 ,3579686000.0000 ,2676488600.0000 ,0.0019 ,610.9500 
sh000001,34453.0000 ,598.3500 ,592.5600 ,585.7700 ,610.9500 ,2604835000.0000 ,1740094900.0000 ,-0.0118 ,605.7700 
sh000001,34457.0000 ,593.9400 ,605.7700 ,588.9500 ,605.7700 ,1400761000.0000 ,942112100.0000 ,0.0223 ,620.9400 
sh000001,34458.0000 ,615.8100 ,619.5800 ,610.3800 ,620.9400 ,2380003000.0000 ,1902268200.0000 ,0.0228 ,609.8500 
sh000001,34459.0000 ,608.3600 ,590.8700 ,585.2300 ,609.8500 ,1907679000.0000 ,1532605900.0000 ,-0.0463 ,592.7500 
